MH_Time;MH_DOY;MH_0.1 m;MH_0.3 m;MH_0.5 m;MH_1.0 m;MH_3.0 m;MH_5.0 m;MH_7 m;IH_Time;IH_DOY;IH_0.1 m;IH_0.3 m;IH_0.5 m;IH_1.0 m;IH_3.0 m;IH_5.0 m;
2009-10-15 17:45;288.740;;;1.773;3.550;3.648;3.843;4.244;2009-10-15 17:45;288.740;;;3.998;4.063;4.109;4.751;
2009-10-15 19:00;288.792;;;1.827;3.550;3.648;3.843;4.244;2009-10-15 19:00;288.792;;;4.050;4.063;4.135;4.751;
2009-10-15 20:15;288.844;;;1.854;3.550;3.648;3.843;4.244;2009-10-15 20:15;288.844;;;4.050;4.089;4.135;4.751;
2009-10-15 21:30;288.896;;;1.854;3.550;3.648;3.843;4.244;2009-10-15 21:30;288.896;;;4.076;4.089;4.135;4.777;
2009-10-15 22:45;288.948;;;1.854;3.550;3.648;3.816;4.270;2009-10-15 22:45;288.948;;;4.050;4.089;4.135;4.751;
2009-10-16 00:00;289.000;;;1.800;3.524;3.648;3.816;4.270;2009-10-16 00:00;289.000;;;4.050;4.089;4.109;4.751;
2009-10-16 01:15;289.052;;;1.773;3.550;3.622;3.816;4.270;2009-10-16 01:15;289.052;;;4.050;4.089;4.135;4.751;
2009-10-16 02:30;289.104;;;1.719;3.524;3.622;3.790;4.270;2009-10-16 02:30;289.104;;;4.050;4.089;4.188;4.777;
2009-10-16 03:45;289.156;;;1.719;3.524;3.622;3.816;4.270;2009-10-16 03:45;289.156;;;4.024;4.089;4.214;4.777;
2009-10-16 05:00;289.208;;;1.746;3.550;3.622;3.843;4.270;2009-10-16 05:00;289.208;;;3.998;4.089;4.214;4.803;
2009-10-16 06:15;289.260;;;1.773;3.550;3.622;3.843;4.270;2009-10-16 06:15;289.260;;;3.998;4.089;4.188;4.777;
2009-10-16 07:30;289.313;;;1.800;3.524;3.675;3.843;4.270;2009-10-16 07:30;289.313;;;3.998;4.089;4.188;4.803;
2009-10-16 08:45;289.365;;;1.746;3.524;3.701;3.843;4.270;2009-10-16 08:45;289.365;;;4.024;4.089;4.214;4.803;
2009-10-16 10:00;289.417;;;1.691;3.550;3.701;3.869;4.270;2009-10-16 10:00;289.417;;;4.102;4.141;4.240;4.803;
2009-10-16 11:15;289.469;;;1.719;3.603;3.701;3.895;4.270;2009-10-16 11:15;289.469;;;4.128;4.168;4.240;4.854;
2009-10-16 12:30;289.521;;;1.962;3.629;3.675;3.869;4.270;2009-10-16 12:30;289.521;;;4.181;4.220;4.240;4.803;
2009-10-16 13:45;289.573;;;1.908;3.603;3.701;3.869;4.270;2009-10-16 13:45;289.573;;;4.155;4.194;4.266;4.854;
2009-10-16 15:00;289.625;;;1.800;3.577;3.701;3.869;4.270;2009-10-16 15:00;289.625;;;4.155;4.168;4.214;4.828;
2009-10-16 16:15;289.677;;;1.773;3.577;3.701;3.816;4.270;2009-10-16 16:15;289.677;;;4.128;4.168;4.162;4.854;
2009-10-16 17:30;289.729;;;1.854;3.550;3.701;3.843;4.296;2009-10-16 17:30;289.729;;;4.050;4.141;4.109;4.828;
2009-10-16 18:45;289.781;;;1.908;3.550;3.701;3.843;4.270;2009-10-16 18:45;289.781;;;4.076;4.115;4.109;4.880;
2009-10-16 20:00;289.833;;;1.908;3.524;3.701;3.843;4.296;2009-10-16 20:00;289.833;;;4.024;4.141;4.162;4.880;
2009-10-16 21:15;289.885;;;1.800;3.498;3.701;3.816;4.270;2009-10-16 21:15;289.885;;;3.841;4.141;4.135;4.828;
2009-10-16 22:30;289.938;;;1.773;3.498;3.701;3.816;4.296;2009-10-16 22:30;289.938;;;3.604;4.141;4.214;4.880;
2009-10-16 23:45;289.990;;;1.746;3.471;3.675;3.790;4.296;2009-10-16 23:45;289.990;;;3.578;4.089;4.240;4.828;
2009-10-17 01:00;290.042;;;1.691;3.471;3.675;3.790;4.270;2009-10-17 01:00;290.042;;;3.630;4.115;4.188;4.880;
2009-10-17 02:15;290.094;;;1.664;3.471;3.675;3.816;4.270;2009-10-17 02:15;290.094;;;3.709;4.089;4.188;4.906;
2009-10-17 03:30;290.146;;;1.800;3.498;3.675;3.816;4.296;2009-10-17 03:30;290.146;;;3.841;4.011;4.188;4.880;
2009-10-17 04:45;290.198;;;1.691;3.419;3.675;3.843;4.270;2009-10-17 04:45;290.198;;;3.893;3.958;4.188;4.854;
2009-10-17 06:00;290.250;;;1.610;3.445;3.675;3.843;4.296;2009-10-17 06:00;290.250;;;3.945;3.985;4.188;4.906;
2009-10-17 07:15;290.302;;;1.610;3.471;3.701;3.843;4.296;2009-10-17 07:15;290.302;;;3.945;4.011;4.214;4.906;
2009-10-17 08:30;290.354;;;1.637;3.471;3.675;3.869;4.296;2009-10-17 08:30;290.354;;;3.972;4.011;4.188;4.854;
2009-10-17 09:45;290.406;;;1.664;3.471;3.701;3.869;4.296;2009-10-17 09:45;290.406;;;4.024;4.063;4.188;4.880;
2009-10-17 11:00;290.458;;;1.773;3.603;3.701;3.843;4.296;2009-10-17 11:00;290.458;;;4.050;4.141;4.266;4.932;
2009-10-17 12:15;290.510;;;1.746;3.550;3.701;3.895;4.296;2009-10-17 12:15;290.510;;;3.814;4.141;4.240;4.906;
2009-10-17 13:30;290.563;;;1.827;3.550;3.727;3.921;4.322;2009-10-17 13:30;290.563;;;3.893;4.168;4.188;4.906;
2009-10-17 14:45;290.615;;;1.881;3.524;3.727;3.816;4.322;2009-10-17 14:45;290.615;;;4.024;4.220;4.240;4.932;
2009-10-17 16:00;290.667;;;1.827;3.445;3.727;3.843;4.322;2009-10-17 16:00;290.667;;;4.050;4.194;4.266;4.932;
2009-10-17 17:15;290.719;;;1.908;3.445;3.701;3.921;4.322;2009-10-17 17:15;290.719;;;3.998;4.089;4.292;4.932;
2009-10-17 18:30;290.771;;;1.962;3.445;3.701;3.947;4.322;2009-10-17 18:30;290.771;;;3.972;4.063;4.292;4.958;
2009-10-17 19:45;290.823;;;1.935;3.445;3.727;3.947;4.322;2009-10-17 19:45;290.823;;;3.945;4.063;4.266;4.983;
2009-10-17 21:00;290.875;;;2.016;3.445;3.701;3.947;4.322;2009-10-17 21:00;290.875;;;3.893;4.063;4.266;4.932;
2009-10-17 22:15;290.927;;;1.854;3.419;3.727;3.921;4.348;2009-10-17 22:15;290.927;;;3.814;4.037;4.292;4.906;
2009-10-17 23:30;290.979;;;1.854;3.445;3.701;3.947;4.322;2009-10-17 23:30;290.979;;;3.867;4.011;4.266;4.958;
2009-10-18 00:45;291.031;;;1.800;3.392;3.701;3.921;4.322;2009-10-18 00:45;291.031;;;3.762;3.985;4.292;4.958;
2009-10-18 02:00;291.083;;;1.773;3.392;3.727;3.921;4.322;2009-10-18 02:00;291.083;;;3.762;3.958;4.292;4.958;
2009-10-18 03:15;291.135;;;1.827;3.445;3.727;3.921;4.322;2009-10-18 03:15;291.135;;;3.893;3.880;4.292;4.932;
2009-10-18 04:30;291.188;;;1.746;3.419;3.701;3.921;4.322;2009-10-18 04:30;291.188;;;3.893;3.854;4.318;4.958;
2009-10-18 05:45;291.240;;;1.746;3.419;3.701;3.921;4.322;2009-10-18 05:45;291.240;;;3.867;3.854;4.292;4.958;
2009-10-18 07:00;291.292;;;1.800;3.445;3.727;3.921;4.322;2009-10-18 07:00;291.292;;;3.814;3.880;4.266;4.958;
2009-10-18 08:15;291.344;;;1.719;3.392;3.727;3.921;4.296;2009-10-18 08:15;291.344;;;3.736;3.906;4.266;4.958;
2009-10-18 09:30;291.396;;;1.691;3.419;3.727;3.947;4.322;2009-10-18 09:30;291.396;;;3.630;3.906;4.318;4.983;
2009-10-18 10:45;291.448;;;1.719;3.445;3.727;3.947;4.322;2009-10-18 10:45;291.448;;;3.736;3.958;4.318;4.983;
2009-10-18 12:00;291.500;;;1.773;3.445;3.727;3.921;4.322;2009-10-18 12:00;291.500;;;3.736;3.958;4.318;4.906;
2009-10-18 13:15;291.552;;;1.800;3.498;3.754;3.895;4.322;2009-10-18 13:15;291.552;;;3.788;3.985;4.396;5.009;
2009-10-18 14:30;291.604;;;1.800;3.419;3.727;3.947;4.322;2009-10-18 14:30;291.604;;;3.762;3.985;4.370;5.035;
2009-10-18 15:45;291.656;;;1.800;3.419;3.727;3.947;4.322;2009-10-18 15:45;291.656;;;3.709;3.985;4.370;5.009;
2009-10-18 17:00;291.708;;;1.746;3.392;3.727;3.947;4.322;2009-10-18 17:00;291.708;;;3.736;3.906;4.370;4.983;
2009-10-18 18:15;291.760;;;1.746;3.366;3.727;3.921;4.322;2009-10-18 18:15;291.760;;;3.762;3.958;4.370;5.009;
2009-10-18 19:30;291.813;;;1.746;3.366;3.754;3.921;4.322;2009-10-18 19:30;291.813;;;3.736;3.932;4.370;5.009;
2009-10-18 20:45;291.865;;;1.691;3.366;3.754;3.869;4.348;2009-10-18 20:45;291.865;;;3.736;3.906;4.370;5.035;
2009-10-18 22:00;291.917;;;1.691;3.366;3.754;3.843;4.322;2009-10-18 22:00;291.917;;;3.762;3.906;4.370;5.035;
2009-10-18 23:15;291.969;;;1.637;3.340;3.754;3.843;4.322;2009-10-18 23:15;291.969;;;3.709;3.906;4.396;5.035;
2009-10-19 00:30;292.021;;;1.583;3.313;3.754;3.869;4.322;2009-10-19 00:30;292.021;;;3.367;3.854;4.396;5.035;
2009-10-19 01:45;292.073;;;1.556;3.313;3.754;3.869;4.322;2009-10-19 01:45;292.073;;;3.446;3.538;4.370;5.009;
2009-10-19 03:00;292.125;;;1.501;3.340;3.754;3.869;4.322;2009-10-19 03:00;292.125;;;3.314;3.801;4.370;5.009;
2009-10-19 04:15;292.177;;;1.474;3.313;3.754;3.843;4.348;2009-10-19 04:15;292.177;;;3.472;3.932;4.344;5.087;
2009-10-19 05:30;292.229;;;1.338;3.313;3.754;3.843;4.348;2009-10-19 05:30;292.229;;;3.103;3.591;4.318;5.035;
2009-10-19 06:45;292.281;;;1.365;3.366;3.727;3.843;4.348;2009-10-19 06:45;292.281;;;3.050;3.722;4.344;5.009;
2009-10-19 08:00;292.333;;;1.393;3.313;3.727;3.843;4.322;2009-10-19 08:00;292.333;;;2.970;3.564;4.370;5.087;
2009-10-19 09:15;292.385;;;1.474;3.366;3.754;3.843;4.348;2009-10-19 09:15;292.385;;;3.023;3.327;4.344;5.061;
2009-10-19 10:30;292.438;;;1.420;3.340;3.727;3.869;4.348;2009-10-19 10:30;292.438;;;2.597;3.142;4.370;4.983;
2009-10-19 11:45;292.490;;;1.474;3.313;3.727;3.869;4.348;2009-10-19 11:45;292.490;;;2.784;3.195;4.370;4.983;
2009-10-19 13:00;292.542;;;1.556;3.340;3.727;3.895;4.348;2009-10-19 13:00;292.542;;;2.784;2.983;4.292;5.113;
2009-10-19 14:15;292.594;;;1.583;3.313;3.727;3.895;4.348;2009-10-19 14:15;292.594;;;2.624;2.930;4.240;5.009;
2009-10-19 15:30;292.646;;;1.583;3.260;3.701;3.895;4.348;2009-10-19 15:30;292.646;;;2.597;2.690;4.109;5.113;
2009-10-19 16:45;292.698;;;1.610;3.234;3.701;3.895;4.348;2009-10-19 16:45;292.698;;;2.464;2.744;3.952;4.880;
2009-10-19 18:00;292.750;;;1.529;3.234;3.701;3.895;4.348;2009-10-19 18:00;292.750;;;2.437;2.610;4.162;5.087;
2009-10-19 19:15;292.802;;;1.583;3.260;3.701;3.895;4.348;2009-10-19 19:15;292.802;;;2.624;2.717;3.952;5.087;
2009-10-19 20:30;292.854;;;1.637;3.287;3.701;3.895;4.348;2009-10-19 20:30;292.854;;;2.731;2.850;4.292;4.958;
2009-10-19 21:45;292.906;;;1.637;3.287;3.727;3.895;4.374;2009-10-19 21:45;292.906;;;2.731;2.903;4.109;5.113;
2009-10-19 23:00;292.958;;;1.610;3.287;3.727;3.895;4.374;2009-10-19 23:00;292.958;;;2.837;2.877;4.083;5.087;
2009-10-20 00:15;293.010;;;1.610;3.313;3.727;3.921;4.374;2009-10-20 00:15;293.010;;;2.810;2.983;4.109;5.035;
2009-10-20 01:30;293.063;;;1.583;3.313;3.754;3.921;4.374;2009-10-20 01:30;293.063;;;2.784;2.983;4.135;4.906;
2009-10-20 02:45;293.115;;;1.583;3.287;3.727;3.921;4.374;2009-10-20 02:45;293.115;;;2.784;2.956;4.057;5.087;
2009-10-20 04:00;293.167;;;1.583;3.313;3.727;3.921;4.374;2009-10-20 04:00;293.167;;;2.784;2.983;4.057;5.061;
2009-10-20 05:15;293.219;;;1.556;3.313;3.754;3.947;4.374;2009-10-20 05:15;293.219;;;2.837;2.983;4.083;5.035;
2009-10-20 06:30;293.271;;;1.529;3.287;3.754;3.947;4.374;2009-10-20 06:30;293.271;;;2.864;2.983;4.083;5.061;
2009-10-20 07:45;293.323;;;1.501;3.287;3.780;3.947;4.374;2009-10-20 07:45;293.323;;;2.890;3.009;4.109;5.061;
2009-10-20 09:00;293.375;;;1.501;3.287;3.780;3.947;4.374;2009-10-20 09:00;293.375;;;2.890;3.063;4.083;5.035;
2009-10-20 10:15;293.427;;;1.474;3.287;3.806;3.947;4.348;2009-10-20 10:15;293.427;;;2.917;3.089;4.109;4.983;
2009-10-20 11:30;293.479;;;1.501;3.287;3.806;3.947;4.374;2009-10-20 11:30;293.479;;;2.970;3.116;4.162;4.958;
2009-10-20 12:45;293.531;;;1.474;3.287;3.806;3.947;4.374;2009-10-20 12:45;293.531;;;2.996;3.142;4.188;5.009;
2009-10-20 14:00;293.583;;;1.474;3.234;3.806;3.947;4.374;2009-10-20 14:00;293.583;;;3.023;3.168;4.188;5.061;
2009-10-20 15:15;293.635;;;1.420;3.234;3.806;3.947;4.374;2009-10-20 15:15;293.635;;;3.023;3.142;4.162;5.061;
2009-10-20 16:30;293.688;;;1.393;3.234;3.806;3.947;4.374;2009-10-20 16:30;293.688;;;2.996;3.142;4.188;5.061;
2009-10-20 17:45;293.740;;;1.311;3.207;3.806;3.947;4.374;2009-10-20 17:45;293.740;;;2.970;3.116;4.214;5.035;
2009-10-20 19:00;293.792;;;1.311;3.207;3.806;3.947;4.374;2009-10-20 19:00;293.792;;;2.996;3.116;4.214;5.035;
2009-10-20 20:15;293.844;;;1.365;3.181;3.806;3.947;4.374;2009-10-20 20:15;293.844;;;2.996;3.142;4.214;5.035;
2009-10-20 21:30;293.896;;;1.284;3.181;3.806;3.947;4.374;2009-10-20 21:30;293.896;;;2.996;3.142;4.240;5.061;
2009-10-20 22:45;293.948;;;1.256;3.128;3.806;3.947;4.374;2009-10-20 22:45;293.948;;;2.996;3.142;4.240;5.061;
2009-10-21 00:00;294.000;;;1.175;3.181;3.806;3.947;4.374;2009-10-21 00:00;294.000;;;2.996;3.142;4.240;5.087;
2009-10-21 01:15;294.052;;;1.093;3.181;3.806;3.947;4.374;2009-10-21 01:15;294.052;;;2.996;3.142;4.240;5.087;
2009-10-21 02:30;294.104;;;1.093;3.207;3.806;3.947;4.374;2009-10-21 02:30;294.104;;;2.996;3.142;4.240;5.087;
2009-10-21 03:45;294.156;;;1.038;3.207;3.806;3.947;4.374;2009-10-21 03:45;294.156;;;2.996;3.168;4.162;5.061;
2009-10-21 05:00;294.208;;;0.983;3.207;3.806;3.947;4.374;2009-10-21 05:00;294.208;;;2.996;3.168;4.214;5.061;
2009-10-21 06:15;294.260;;;0.983;3.181;3.806;3.921;4.374;2009-10-21 06:15;294.260;;;2.996;3.168;4.240;5.035;
2009-10-21 07:30;294.313;;;1.038;3.287;3.806;3.895;4.374;2009-10-21 07:30;294.313;;;2.996;3.195;4.214;5.061;
2009-10-21 08:45;294.365;;;0.983;3.207;3.806;3.895;4.374;2009-10-21 08:45;294.365;;;3.023;3.195;4.214;5.061;
2009-10-21 10:00;294.417;;;1.010;3.181;3.806;3.921;4.374;2009-10-21 10:00;294.417;;;3.050;3.221;4.240;5.061;
2009-10-21 11:15;294.469;;;1.065;3.260;3.806;3.947;4.374;2009-10-21 11:15;294.469;;;3.155;3.274;4.240;5.087;
2009-10-21 12:30;294.521;;;1.120;3.313;3.780;3.947;4.374;2009-10-21 12:30;294.521;;;3.182;3.274;4.214;5.087;
2009-10-21 13:45;294.573;;;1.093;3.154;3.780;3.947;4.374;2009-10-21 13:45;294.573;;;3.155;3.274;4.266;5.113;
2009-10-21 15:00;294.625;;;1.093;3.154;3.780;3.947;4.374;2009-10-21 15:00;294.625;;;3.155;3.327;4.214;5.061;
2009-10-21 16:15;294.677;;;1.065;3.181;3.754;3.947;4.374;2009-10-21 16:15;294.677;;;3.129;3.301;4.292;5.087;
2009-10-21 17:30;294.729;;;1.038;3.128;3.754;3.974;4.374;2009-10-21 17:30;294.729;;;3.155;3.301;4.266;5.061;
2009-10-21 18:45;294.781;;;1.065;3.154;3.780;3.974;4.374;2009-10-21 18:45;294.781;;;3.155;3.301;4.318;5.087;
2009-10-21 20:00;294.833;;;1.038;3.128;3.780;3.974;4.374;2009-10-21 20:00;294.833;;;3.155;3.301;4.318;5.061;
2009-10-21 21:15;294.885;;;1.038;3.128;3.780;3.947;4.374;2009-10-21 21:15;294.885;;;3.155;3.301;4.318;5.087;
2009-10-21 22:30;294.938;;;1.065;3.102;3.780;3.947;4.374;2009-10-21 22:30;294.938;;;3.155;3.327;4.318;5.061;
2009-10-21 23:45;294.990;;;1.065;3.075;3.780;3.947;4.374;2009-10-21 23:45;294.990;;;3.155;3.327;4.318;5.113;
2009-10-22 01:00;295.042;;;1.065;3.102;3.780;4.000;4.374;2009-10-22 01:00;295.042;;;3.155;3.327;4.318;5.138;
2009-10-22 02:15;295.094;;;1.065;3.102;3.780;4.000;4.374;2009-10-22 02:15;295.094;;;3.155;3.327;4.318;5.113;
2009-10-22 03:30;295.146;;;1.038;3.075;3.780;3.947;4.374;2009-10-22 03:30;295.146;;;3.155;3.327;4.318;5.087;
2009-10-22 04:45;295.198;;;1.010;3.049;3.780;3.974;4.374;2009-10-22 04:45;295.198;;;3.155;3.327;4.318;5.113;
2009-10-22 06:00;295.250;;;0.983;3.022;3.780;3.947;4.374;2009-10-22 06:00;295.250;;;3.155;3.327;4.344;5.138;
2009-10-22 07:15;295.302;;;0.983;2.995;3.780;3.947;4.322;2009-10-22 07:15;295.302;;;3.182;3.354;4.344;5.113;
2009-10-22 08:30;295.354;;;0.983;2.995;3.780;3.947;4.296;2009-10-22 08:30;295.354;;;3.182;3.354;4.344;5.113;
2009-10-22 09:45;295.406;;;1.038;2.995;3.806;3.947;4.296;2009-10-22 09:45;295.406;;;3.235;3.380;4.344;5.113;
2009-10-22 11:00;295.458;;;1.147;3.075;3.806;3.947;4.322;2009-10-22 11:00;295.458;;;3.367;3.433;4.344;5.113;
2009-10-22 12:15;295.510;;;1.120;3.049;3.806;3.947;4.322;2009-10-22 12:15;295.510;;;3.420;3.459;4.370;5.087;
2009-10-22 13:30;295.563;;;1.120;3.102;3.806;3.947;4.322;2009-10-22 13:30;295.563;;;3.420;3.485;4.370;5.138;
2009-10-22 14:45;295.615;;;1.175;3.022;3.806;3.947;4.348;2009-10-22 14:45;295.615;;;3.393;3.459;4.370;5.138;
2009-10-22 16:00;295.667;;;1.147;2.995;3.806;3.947;4.348;2009-10-22 16:00;295.667;;;3.341;3.433;4.370;5.138;
2009-10-22 17:15;295.719;;;1.147;2.942;3.832;3.947;4.348;2009-10-22 17:15;295.719;;;3.314;3.433;4.370;5.113;
2009-10-22 18:30;295.771;;;1.093;2.916;3.832;3.947;4.348;2009-10-22 18:30;295.771;;;3.314;3.433;4.370;5.138;
2009-10-22 19:45;295.823;;;1.284;2.916;3.832;3.947;4.348;2009-10-22 19:45;295.823;;;3.314;3.433;4.370;5.138;
2009-10-22 21:00;295.875;;;1.256;2.863;3.859;3.947;4.348;2009-10-22 21:00;295.875;;;3.314;3.459;4.370;5.164;
2009-10-22 22:15;295.927;;;1.229;2.942;3.832;3.947;4.348;2009-10-22 22:15;295.927;;;3.314;3.459;4.370;5.164;
2009-10-22 23:30;295.979;;;1.202;2.942;3.832;3.947;4.322;2009-10-22 23:30;295.979;;;3.314;3.459;4.370;5.164;
2009-10-23 00:45;296.031;;;1.065;2.783;3.832;3.974;4.348;2009-10-23 00:45;296.031;;;3.314;3.459;4.370;5.138;
2009-10-23 02:00;296.083;;;1.065;2.889;3.832;3.974;4.374;2009-10-23 02:00;296.083;;;3.314;3.459;4.370;5.164;
2009-10-23 03:15;296.135;;;1.010;2.809;3.832;3.974;4.322;2009-10-23 03:15;296.135;;;3.314;3.459;4.396;5.164;
2009-10-23 04:30;296.188;;;1.010;2.836;3.832;4.000;4.348;2009-10-23 04:30;296.188;;;3.314;3.485;4.370;5.164;
2009-10-23 05:45;296.240;;;0.928;2.836;3.832;4.000;4.374;2009-10-23 05:45;296.240;;;3.314;3.485;4.396;5.164;
2009-10-23 07:00;296.292;;;0.901;3.049;3.832;4.000;4.374;2009-10-23 07:00;296.292;;;3.314;3.485;4.396;5.164;
2009-10-23 08:15;296.344;;;0.956;2.942;3.832;3.974;4.348;2009-10-23 08:15;296.344;;;3.314;3.485;4.396;5.164;
2009-10-23 09:30;296.396;;;0.873;2.942;3.832;3.974;4.374;2009-10-23 09:30;296.396;;;3.367;3.512;4.396;5.164;
2009-10-23 10:45;296.448;;;0.956;3.102;3.832;3.974;4.374;2009-10-23 10:45;296.448;;;3.446;3.538;4.396;5.190;
2009-10-23 12:00;296.500;;;0.956;3.075;3.859;3.947;4.374;2009-10-23 12:00;296.500;;;3.578;3.617;4.396;5.190;
2009-10-23 13:15;296.552;;;1.065;2.969;3.859;3.947;4.374;2009-10-23 13:15;296.552;;;3.630;3.670;4.422;5.190;
2009-10-23 14:30;296.604;;;1.147;3.102;3.859;3.974;4.374;2009-10-23 14:30;296.604;;;3.630;3.670;4.422;5.190;
2009-10-23 15:45;296.656;;;1.010;3.102;3.859;3.947;4.374;2009-10-23 15:45;296.656;;;3.551;3.617;4.422;5.190;
2009-10-23 17:00;296.708;;;1.065;3.102;3.859;3.974;4.400;2009-10-23 17:00;296.708;;;3.499;3.591;4.422;5.190;
2009-10-23 18:15;296.760;;;0.983;3.022;3.859;3.974;4.400;2009-10-23 18:15;296.760;;;3.472;3.591;4.422;5.190;
2009-10-23 19:30;296.813;;;1.038;3.128;3.859;3.974;4.400;2009-10-23 19:30;296.813;;;3.472;3.591;4.422;5.190;
2009-10-23 20:45;296.865;;;1.065;3.022;3.859;3.974;4.374;2009-10-23 20:45;296.865;;;3.499;3.591;4.422;5.190;
2009-10-23 22:00;296.917;;;1.120;3.049;3.859;3.974;4.400;2009-10-23 22:00;296.917;;;3.472;3.591;4.422;5.190;
2009-10-23 23:15;296.969;;;1.093;3.022;3.859;3.974;4.400;2009-10-23 23:15;296.969;;;3.499;3.617;4.422;5.190;
2009-10-24 00:30;297.021;;;1.038;3.102;3.859;3.974;4.400;2009-10-24 00:30;297.021;;;3.499;3.617;4.422;5.190;
2009-10-24 01:45;297.073;;;0.983;3.049;3.859;3.974;4.400;2009-10-24 01:45;297.073;;;3.472;3.591;4.422;5.190;
2009-10-24 03:00;297.125;;;1.065;3.128;3.832;3.974;4.400;2009-10-24 03:00;297.125;;;3.499;3.617;4.422;5.216;
2009-10-24 04:15;297.177;;;0.983;2.916;3.859;3.974;4.400;2009-10-24 04:15;297.177;;;3.499;3.617;4.422;5.190;
2009-10-24 05:30;297.229;;;0.983;3.022;3.859;3.974;4.426;2009-10-24 05:30;297.229;;;3.499;3.617;4.422;5.190;
2009-10-24 06:45;297.281;;;0.956;2.889;3.859;3.974;4.426;2009-10-24 06:45;297.281;;;3.499;3.617;4.422;5.216;
2009-10-24 08:00;297.333;;;1.038;3.102;3.859;4.000;4.426;2009-10-24 08:00;297.333;;;3.499;3.643;4.422;5.216;
2009-10-24 09:15;297.385;;;0.983;2.969;3.859;3.974;4.400;2009-10-24 09:15;297.385;;;3.525;3.643;4.422;5.216;
2009-10-24 10:30;297.438;;;0.983;3.102;3.859;3.974;4.426;2009-10-24 10:30;297.438;;;3.604;3.696;4.396;5.190;
2009-10-24 11:45;297.490;;;1.038;3.207;3.859;3.974;4.426;2009-10-24 11:45;297.490;;;3.709;3.775;4.422;5.216;
2009-10-24 13:00;297.542;;;1.120;3.075;3.885;3.974;4.400;2009-10-24 13:00;297.542;;;3.788;3.801;4.448;5.216;
2009-10-24 14:15;297.594;;;1.147;3.154;3.885;3.974;4.426;2009-10-24 14:15;297.594;;;3.788;3.801;4.396;5.216;
2009-10-24 15:30;297.646;;;1.229;3.022;3.859;3.974;4.426;2009-10-24 15:30;297.646;;;3.683;3.749;4.370;5.216;
2009-10-24 16:45;297.698;;;1.093;2.916;3.859;3.974;4.400;2009-10-24 16:45;297.698;;;3.630;3.722;4.396;5.216;
2009-10-24 18:00;297.750;;;1.175;2.942;3.859;3.974;4.400;2009-10-24 18:00;297.750;;;3.630;3.749;4.474;5.216;
2009-10-24 19:15;297.802;;;1.202;2.916;3.859;4.000;4.426;2009-10-24 19:15;297.802;;;3.630;3.749;4.474;5.216;
2009-10-24 20:30;297.854;;;1.093;2.995;3.859;4.000;4.426;2009-10-24 20:30;297.854;;;3.630;3.749;4.448;5.216;
2009-10-24 21:45;297.906;;;1.175;2.916;3.859;4.000;4.426;2009-10-24 21:45;297.906;;;3.630;3.722;4.422;5.216;
2009-10-24 23:00;297.958;;;1.147;2.995;3.859;3.974;4.426;2009-10-24 23:00;297.958;;;3.630;3.722;4.448;5.216;
2009-10-25 00:15;298.010;;;1.093;2.969;3.859;3.974;4.400;2009-10-25 00:15;298.010;;;3.630;3.749;4.422;5.190;
2009-10-25 01:30;298.063;;;1.147;2.969;3.859;3.974;4.426;2009-10-25 01:30;298.063;;;3.604;3.749;4.396;5.216;
2009-10-25 02:45;298.115;;;1.147;2.969;3.859;3.974;4.426;2009-10-25 02:45;298.115;;;3.604;3.749;4.422;5.216;
2009-10-25 04:00;298.167;;;1.147;2.995;3.859;3.974;4.426;2009-10-25 04:00;298.167;;;3.604;3.749;4.422;5.216;
2009-10-25 05:15;298.219;;;1.147;2.995;3.859;3.974;4.426;2009-10-25 05:15;298.219;;;3.604;3.749;4.422;5.216;
2009-10-25 06:30;298.271;;;1.202;2.942;3.859;4.000;4.426;2009-10-25 06:30;298.271;;;3.604;3.749;4.396;5.216;
2009-10-25 07:45;298.323;;;1.147;2.889;3.885;3.974;4.426;2009-10-25 07:45;298.323;;;3.604;3.749;4.396;5.164;
2009-10-25 09:00;298.375;;;1.202;2.942;3.859;3.974;4.426;2009-10-25 09:00;298.375;;;3.630;3.749;4.448;5.216;
2009-10-25 10:15;298.427;;;1.284;2.969;3.859;3.974;4.426;2009-10-25 10:15;298.427;;;3.657;3.775;4.448;5.216;
2009-10-25 11:30;298.479;;;1.284;2.916;3.859;3.974;4.426;2009-10-25 11:30;298.479;;;3.657;3.749;4.474;5.216;
2009-10-25 12:45;298.531;;;1.284;2.916;3.859;3.974;4.426;2009-10-25 12:45;298.531;;;3.657;3.775;4.422;5.216;
2009-10-25 14:00;298.583;;;1.447;2.942;3.859;3.974;4.426;2009-10-25 14:00;298.583;;;3.683;3.775;4.474;5.216;
2009-10-25 15:15;298.635;;;1.229;2.916;3.859;4.000;4.426;2009-10-25 15:15;298.635;;;3.683;3.749;4.396;5.216;
2009-10-25 16:30;298.688;;;1.229;2.889;3.832;4.000;4.426;2009-10-25 16:30;298.688;;;3.630;3.749;4.370;5.216;
2009-10-25 17:45;298.740;;;1.256;2.889;3.859;4.000;4.426;2009-10-25 17:45;298.740;;;3.630;3.722;4.396;5.216;
2009-10-25 19:00;298.792;;;1.256;2.969;3.859;4.104;4.426;2009-10-25 19:00;298.792;;;3.630;3.722;4.396;5.241;
2009-10-25 20:15;298.844;;;1.229;2.916;3.859;4.078;4.426;2009-10-25 20:15;298.844;;;3.630;3.749;4.370;5.216;
