MH_Time	MH_DOY	MH_0.1_m	MH_0.3_m	MH_0.5_m	MH_1.0_m	MH_3.0_m	MH_5.0_m	MH_7_m	IH_Time	IH_DOY	IH_0.1_m	IH_0.3_m	IH_0.5_m	IH_1.0_m	IH_3.0_m	IH_5.0_m
2009-10-15 17:00	288.708	NaN	NaN	1.827	3.550	3.622	3.816	4.244	2009-10-15 17:00	288.708	NaN	NaN	4.050	4.089	4.109	4.751
2009-10-15 17:15	288.719	NaN	NaN	1.827	3.577	3.648	3.816	4.244	2009-10-15 17:15	288.719	NaN	NaN	4.024	4.089	4.109	4.751
2009-10-15 17:30	288.729	NaN	NaN	1.800	3.550	3.648	3.843	4.244	2009-10-15 17:30	288.729	NaN	NaN	4.024	4.089	4.109	4.751
2009-10-15 17:45	288.740	NaN	NaN	1.773	3.550	3.648	3.843	4.244	2009-10-15 17:45	288.740	NaN	NaN	3.998	4.063	4.109	4.751
2009-10-15 18:00	288.750	NaN	NaN	1.854	3.577	3.648	3.843	4.244	2009-10-15 18:00	288.750	NaN	NaN	3.998	4.063	4.135	4.751
2009-10-15 18:15	288.760	NaN	NaN	1.854	3.577	3.648	3.843	4.244	2009-10-15 18:15	288.760	NaN	NaN	4.024	4.063	4.109	4.751
2009-10-15 18:30	288.771	NaN	NaN	1.827	3.550	3.648	3.843	4.244	2009-10-15 18:30	288.771	NaN	NaN	4.050	4.063	4.135	4.751
2009-10-15 18:45	288.781	NaN	NaN	1.854	3.550	3.648	3.843	4.244	2009-10-15 18:45	288.781	NaN	NaN	4.050	4.063	4.135	4.725
2009-10-15 19:00	288.792	NaN	NaN	1.827	3.550	3.648	3.843	4.244	2009-10-15 19:00	288.792	NaN	NaN	4.050	4.063	4.135	4.751
2009-10-15 19:15	288.802	NaN	NaN	1.800	3.550	3.648	3.843	4.244	2009-10-15 19:15	288.802	NaN	NaN	4.024	4.063	4.135	4.751
2009-10-15 19:30	288.813	NaN	NaN	1.854	3.550	3.648	3.843	4.244	2009-10-15 19:30	288.813	NaN	NaN	4.050	4.089	4.135	4.751
2009-10-15 19:45	288.823	NaN	NaN	1.773	3.524	3.648	3.843	4.244	2009-10-15 19:45	288.823	NaN	NaN	4.050	4.089	4.135	4.751
2009-10-15 20:00	288.833	NaN	NaN	1.827	3.550	3.648	3.843	4.244	2009-10-15 20:00	288.833	NaN	NaN	4.050	4.089	4.135	4.751
2009-10-15 20:15	288.844	NaN	NaN	1.854	3.550	3.648	3.843	4.244	2009-10-15 20:15	288.844	NaN	NaN	4.050	4.089	4.135	4.751
2009-10-15 20:30	288.854	NaN	NaN	1.854	3.550	3.648	3.843	4.244	2009-10-15 20:30	288.854	NaN	NaN	4.050	4.089	4.135	4.751
2009-10-15 20:45	288.865	NaN	NaN	1.908	3.550	3.648	3.843	4.244	2009-10-15 20:45	288.865	NaN	NaN	4.076	4.089	4.162	4.751
2009-10-15 21:00	288.875	NaN	NaN	1.962	3.550	3.648	3.843	4.244	2009-10-15 21:00	288.875	NaN	NaN	4.076	4.089	4.162	4.777
2009-10-15 21:15	288.885	NaN	NaN	1.962	3.550	3.648	3.843	4.244	2009-10-15 21:15	288.885	NaN	NaN	4.076	4.089	4.135	4.751
2009-10-15 21:30	288.896	NaN	NaN	1.854	3.550	3.648	3.843	4.244	2009-10-15 21:30	288.896	NaN	NaN	4.076	4.089	4.135	4.777
2009-10-15 21:45	288.906	NaN	NaN	1.800	3.550	3.648	3.843	4.244	2009-10-15 21:45	288.906	NaN	NaN	4.076	4.089	4.135	4.803
2009-10-15 22:00	288.917	NaN	NaN	1.800	3.550	3.648	3.816	4.244	2009-10-15 22:00	288.917	NaN	NaN	4.076	4.089	4.135	4.777
2009-10-15 22:15	288.927	NaN	NaN	1.746	3.550	3.648	3.816	4.244	2009-10-15 22:15	288.927	NaN	NaN	4.076	4.089	4.135	4.777
2009-10-15 22:30	288.938	NaN	NaN	1.827	3.550	3.648	3.790	4.270	2009-10-15 22:30	288.938	NaN	NaN	4.050	4.089	4.135	4.751
2009-10-15 22:45	288.948	NaN	NaN	1.854	3.550	3.648	3.816	4.270	2009-10-15 22:45	288.948	NaN	NaN	4.050	4.089	4.135	4.751
2009-10-15 23:00	288.958	NaN	NaN	1.827	3.524	3.648	3.816	4.166	2009-10-15 23:00	288.958	NaN	NaN	4.050	4.089	4.135	4.751
2009-10-15 23:15	288.969	NaN	NaN	1.854	3.524	3.648	3.843	4.244	2009-10-15 23:15	288.969	NaN	NaN	4.050	4.089	4.135	4.751
2009-10-15 23:30	288.979	NaN	NaN	1.773	3.524	3.648	3.816	4.270	2009-10-15 23:30	288.979	NaN	NaN	4.050	4.089	4.109	4.751
2009-10-15 23:45	288.990	NaN	NaN	1.827	3.550	3.648	3.816	4.270	2009-10-15 23:45	288.990	NaN	NaN	4.050	4.089	4.109	4.751
2009-10-16 00:00	289.000	NaN	NaN	1.800	3.524	3.648	3.816	4.270	2009-10-16 00:00	289.000	NaN	NaN	4.050	4.089	4.109	4.751
2009-10-16 00:15	289.010	NaN	NaN	1.854	3.550	3.648	3.790	4.270	2009-10-16 00:15	289.010	NaN	NaN	4.050	4.089	4.109	4.751
2009-10-16 00:30	289.021	NaN	NaN	1.800	3.550	3.622	3.816	4.244	2009-10-16 00:30	289.021	NaN	NaN	4.050	4.089	4.109	4.725
2009-10-16 00:45	289.031	NaN	NaN	1.773	3.550	3.596	3.816	4.270	2009-10-16 00:45	289.031	NaN	NaN	4.050	4.089	4.135	4.725
2009-10-16 01:00	289.042	NaN	NaN	1.800	3.524	3.622	3.816	4.244	2009-10-16 01:00	289.042	NaN	NaN	4.050	4.089	4.135	4.725
2009-10-16 01:15	289.052	NaN	NaN	1.773	3.550	3.622	3.816	4.270	2009-10-16 01:15	289.052	NaN	NaN	4.050	4.089	4.135	4.751
2009-10-16 01:30	289.063	NaN	NaN	1.827	3.524	3.648	3.843	4.270	2009-10-16 01:30	289.063	NaN	NaN	4.050	4.089	4.109	4.751
2009-10-16 01:45	289.073	NaN	NaN	1.827	3.524	3.648	3.816	4.270	2009-10-16 01:45	289.073	NaN	NaN	4.050	4.089	4.162	4.777
2009-10-16 02:00	289.083	NaN	NaN	1.800	3.524	3.648	3.790	4.270	2009-10-16 02:00	289.083	NaN	NaN	4.050	4.089	4.162	4.777
2009-10-16 02:15	289.094	NaN	NaN	1.746	3.524	3.622	3.790	4.270	2009-10-16 02:15	289.094	NaN	NaN	4.050	4.089	4.188	4.751
2009-10-16 02:30	289.104	NaN	NaN	1.719	3.524	3.622	3.790	4.270	2009-10-16 02:30	289.104	NaN	NaN	4.050	4.089	4.188	4.777
2009-10-16 02:45	289.115	NaN	NaN	1.773	3.524	3.622	3.790	4.270	2009-10-16 02:45	289.115	NaN	NaN	4.050	4.089	4.188	4.777
2009-10-16 03:00	289.125	NaN	NaN	1.773	3.524	3.596	3.790	4.270	2009-10-16 03:00	289.125	NaN	NaN	4.050	4.089	4.214	4.777
2009-10-16 03:15	289.135	NaN	NaN	1.800	3.498	3.596	3.790	4.270	2009-10-16 03:15	289.135	NaN	NaN	4.050	4.089	4.214	4.777
2009-10-16 03:30	289.146	NaN	NaN	1.746	3.524	3.648	3.816	4.270	2009-10-16 03:30	289.146	NaN	NaN	4.050	4.089	4.214	4.777
2009-10-16 03:45	289.156	NaN	NaN	1.719	3.524	3.622	3.816	4.270	2009-10-16 03:45	289.156	NaN	NaN	4.024	4.089	4.214	4.777
2009-10-16 04:00	289.167	NaN	NaN	1.800	3.524	3.622	3.816	4.270	2009-10-16 04:00	289.167	NaN	NaN	4.024	4.089	4.214	4.777
2009-10-16 04:15	289.177	NaN	NaN	1.773	3.524	3.622	3.843	4.270	2009-10-16 04:15	289.177	NaN	NaN	4.024	4.089	4.214	4.803
2009-10-16 04:30	289.188	NaN	NaN	1.637	3.524	3.622	3.843	4.270	2009-10-16 04:30	289.188	NaN	NaN	4.024	4.089	4.214	4.803
2009-10-16 04:45	289.198	NaN	NaN	1.719	3.524	3.622	3.843	4.270	2009-10-16 04:45	289.198	NaN	NaN	3.998	4.089	4.188	4.803
2009-10-16 05:00	289.208	NaN	NaN	1.746	3.550	3.622	3.843	4.270	2009-10-16 05:00	289.208	NaN	NaN	3.998	4.089	4.214	4.803
2009-10-16 05:15	289.219	NaN	NaN	1.773	3.550	3.622	3.843	4.270	2009-10-16 05:15	289.219	NaN	NaN	3.998	4.089	4.188	4.828
2009-10-16 05:30	289.229	NaN	NaN	1.637	3.524	3.622	3.843	4.270	2009-10-16 05:30	289.229	NaN	NaN	4.024	4.089	4.188	4.803
2009-10-16 05:45	289.240	NaN	NaN	1.719	3.550	3.648	3.843	4.270	2009-10-16 05:45	289.240	NaN	NaN	3.998	4.089	4.188	4.803
2009-10-16 06:00	289.250	NaN	NaN	1.691	3.524	3.648	3.843	4.270	2009-10-16 06:00	289.250	NaN	NaN	3.998	4.089	4.188	4.803
2009-10-16 06:15	289.260	NaN	NaN	1.773	3.550	3.622	3.843	4.270	2009-10-16 06:15	289.260	NaN	NaN	3.998	4.089	4.188	4.777
2009-10-16 06:30	289.271	NaN	NaN	1.773	3.524	3.622	3.843	4.270	2009-10-16 06:30	289.271	NaN	NaN	4.024	4.089	4.188	4.803
2009-10-16 06:45	289.281	NaN	NaN	1.637	3.498	3.622	3.843	4.244	2009-10-16 06:45	289.281	NaN	NaN	3.998	4.089	4.188	4.803
2009-10-16 07:00	289.292	NaN	NaN	1.719	3.524	3.622	3.843	4.270	2009-10-16 07:00	289.292	NaN	NaN	3.998	4.089	4.188	4.803
2009-10-16 07:15	289.302	NaN	NaN	1.746	3.524	3.648	3.843	4.244	2009-10-16 07:15	289.302	NaN	NaN	3.998	4.089	4.188	4.803
2009-10-16 07:30	289.313	NaN	NaN	1.800	3.524	3.675	3.843	4.270	2009-10-16 07:30	289.313	NaN	NaN	3.998	4.089	4.188	4.803
2009-10-16 07:45	289.323	NaN	NaN	1.827	3.524	3.648	3.843	4.270	2009-10-16 07:45	289.323	NaN	NaN	3.998	4.089	4.214	4.803
2009-10-16 08:00	289.333	NaN	NaN	1.664	3.498	3.648	3.843	4.270	2009-10-16 08:00	289.333	NaN	NaN	3.998	4.089	4.188	4.803
2009-10-16 08:15	289.344	NaN	NaN	1.637	3.524	3.648	3.843	4.270	2009-10-16 08:15	289.344	NaN	NaN	3.998	4.089	4.214	4.803
2009-10-16 08:30	289.354	NaN	NaN	1.773	3.524	3.675	3.843	4.270	2009-10-16 08:30	289.354	NaN	NaN	3.998	4.089	4.214	4.803
2009-10-16 08:45	289.365	NaN	NaN	1.746	3.524	3.701	3.843	4.270	2009-10-16 08:45	289.365	NaN	NaN	4.024	4.089	4.214	4.803
2009-10-16 09:00	289.375	NaN	NaN	1.719	3.524	3.701	3.843	4.270	2009-10-16 09:00	289.375	NaN	NaN	4.024	4.089	4.214	4.803
2009-10-16 09:15	289.385	NaN	NaN	1.773	3.524	3.701	3.843	4.270	2009-10-16 09:15	289.385	NaN	NaN	4.050	4.115	4.214	4.828
2009-10-16 09:30	289.396	NaN	NaN	1.719	3.524	3.701	3.869	4.270	2009-10-16 09:30	289.396	NaN	NaN	4.076	4.115	4.240	4.828
2009-10-16 09:45	289.406	NaN	NaN	1.664	3.550	3.701	3.869	4.270	2009-10-16 09:45	289.406	NaN	NaN	4.076	4.141	4.240	4.803
2009-10-16 10:00	289.417	NaN	NaN	1.691	3.550	3.701	3.869	4.270	2009-10-16 10:00	289.417	NaN	NaN	4.102	4.141	4.240	4.803
2009-10-16 10:15	289.427	NaN	NaN	1.719	3.550	3.701	3.869	4.270	2009-10-16 10:15	289.427	NaN	NaN	4.128	4.168	4.240	4.828
2009-10-16 10:30	289.438	NaN	NaN	1.827	3.577	3.701	3.895	4.270	2009-10-16 10:30	289.438	NaN	NaN	4.102	4.168	4.240	4.828
2009-10-16 10:45	289.448	NaN	NaN	1.854	3.577	3.701	3.895	4.270	2009-10-16 10:45	289.448	NaN	NaN	4.102	4.168	4.240	4.828
2009-10-16 11:00	289.458	NaN	NaN	1.854	3.603	3.701	3.895	4.270	2009-10-16 11:00	289.458	NaN	NaN	4.128	4.168	4.240	4.854
2009-10-16 11:15	289.469	NaN	NaN	1.719	3.603	3.701	3.895	4.270	2009-10-16 11:15	289.469	NaN	NaN	4.128	4.168	4.240	4.854
2009-10-16 11:30	289.479	NaN	NaN	1.719	3.603	3.675	3.895	4.270	2009-10-16 11:30	289.479	NaN	NaN	4.128	4.168	4.240	4.854
2009-10-16 11:45	289.490	NaN	NaN	1.691	3.577	3.675	3.895	4.270	2009-10-16 11:45	289.490	NaN	NaN	4.128	4.168	4.240	4.854
2009-10-16 12:00	289.500	NaN	NaN	1.610	3.550	3.675	3.895	4.270	2009-10-16 12:00	289.500	NaN	NaN	4.155	4.168	4.240	4.828
2009-10-16 12:15	289.510	NaN	NaN	1.827	3.577	3.675	3.869	4.270	2009-10-16 12:15	289.510	NaN	NaN	4.155	4.194	4.240	4.803
2009-10-16 12:30	289.521	NaN	NaN	1.962	3.629	3.675	3.869	4.270	2009-10-16 12:30	289.521	NaN	NaN	4.181	4.220	4.240	4.803
2009-10-16 12:45	289.531	NaN	NaN	1.881	3.656	3.675	3.869	4.270	2009-10-16 12:45	289.531	NaN	NaN	4.207	4.220	4.266	4.803
2009-10-16 13:00	289.542	NaN	NaN	1.827	3.656	3.675	3.869	4.270	2009-10-16 13:00	289.542	NaN	NaN	4.207	4.220	4.266	4.828
2009-10-16 13:15	289.552	NaN	NaN	1.664	3.603	3.675	3.869	4.270	2009-10-16 13:15	289.552	NaN	NaN	4.181	4.220	4.266	4.828
2009-10-16 13:30	289.563	NaN	NaN	1.827	3.603	3.675	3.869	4.270	2009-10-16 13:30	289.563	NaN	NaN	4.155	4.194	4.292	4.854
2009-10-16 13:45	289.573	NaN	NaN	1.908	3.603	3.701	3.869	4.270	2009-10-16 13:45	289.573	NaN	NaN	4.155	4.194	4.266	4.854
2009-10-16 14:00	289.583	NaN	NaN	1.746	3.577	3.701	3.869	4.270	2009-10-16 14:00	289.583	NaN	NaN	4.155	4.168	4.266	4.854
2009-10-16 14:15	289.594	NaN	NaN	1.854	3.577	3.701	3.869	4.270	2009-10-16 14:15	289.594	NaN	NaN	4.155	4.168	4.266	4.854
2009-10-16 14:30	289.604	NaN	NaN	1.881	3.577	3.701	3.869	4.270	2009-10-16 14:30	289.604	NaN	NaN	4.128	4.168	4.266	4.854
2009-10-16 14:45	289.615	NaN	NaN	1.854	3.577	3.701	3.869	4.270	2009-10-16 14:45	289.615	NaN	NaN	4.155	4.168	4.240	4.828
2009-10-16 15:00	289.625	NaN	NaN	1.800	3.577	3.701	3.869	4.270	2009-10-16 15:00	289.625	NaN	NaN	4.155	4.168	4.214	4.828
2009-10-16 15:15	289.635	NaN	NaN	1.854	3.577	3.727	3.869	4.270	2009-10-16 15:15	289.635	NaN	NaN	4.155	4.168	4.214	4.828
2009-10-16 15:30	289.646	NaN	NaN	1.989	3.577	3.727	3.843	4.270	2009-10-16 15:30	289.646	NaN	NaN	4.181	4.168	4.214	4.828
2009-10-16 15:45	289.656	NaN	NaN	1.908	3.603	3.701	3.843	4.270	2009-10-16 15:45	289.656	NaN	NaN	4.155	4.168	4.188	4.854
2009-10-16 16:00	289.667	NaN	NaN	1.800	3.577	3.701	3.843	4.270	2009-10-16 16:00	289.667	NaN	NaN	4.155	4.168	4.188	4.854
2009-10-16 16:15	289.677	NaN	NaN	1.773	3.577	3.701	3.816	4.270	2009-10-16 16:15	289.677	NaN	NaN	4.128	4.168	4.162	4.854
2009-10-16 16:30	289.688	NaN	NaN	1.664	3.550	3.701	3.816	4.270	2009-10-16 16:30	289.688	NaN	NaN	4.128	4.168	4.162	4.828
2009-10-16 16:45	289.698	NaN	NaN	1.664	3.524	3.701	3.816	4.270	2009-10-16 16:45	289.698	NaN	NaN	4.102	4.168	4.135	4.828
2009-10-16 17:00	289.708	NaN	NaN	1.881	3.550	3.701	3.816	4.270	2009-10-16 17:00	289.708	NaN	NaN	4.050	4.141	4.135	4.828
2009-10-16 17:15	289.719	NaN	NaN	1.854	3.550	3.701	3.816	4.296	2009-10-16 17:15	289.719	NaN	NaN	4.050	4.141	4.135	4.828
2009-10-16 17:30	289.729	NaN	NaN	1.854	3.550	3.701	3.843	4.296	2009-10-16 17:30	289.729	NaN	NaN	4.050	4.141	4.109	4.828
2009-10-16 17:45	289.740	NaN	NaN	1.854	3.577	3.701	3.895	4.270	2009-10-16 17:45	289.740	NaN	NaN	4.076	4.141	4.109	4.854
2009-10-16 18:00	289.750	NaN	NaN	1.827	3.550	3.701	3.869	4.270	2009-10-16 18:00	289.750	NaN	NaN	4.050	4.141	4.083	4.854
2009-10-16 18:15	289.760	NaN	NaN	1.881	3.550	3.701	3.869	4.270	2009-10-16 18:15	289.760	NaN	NaN	4.076	4.141	4.083	4.880
2009-10-16 18:30	289.771	NaN	NaN	1.908	3.550	3.701	3.869	4.270	2009-10-16 18:30	289.771	NaN	NaN	4.102	4.115	4.083	4.880
2009-10-16 18:45	289.781	NaN	NaN	1.908	3.550	3.701	3.843	4.270	2009-10-16 18:45	289.781	NaN	NaN	4.076	4.115	4.109	4.880
2009-10-16 19:00	289.792	NaN	NaN	1.908	3.550	3.701	3.843	4.270	2009-10-16 19:00	289.792	NaN	NaN	4.050	4.141	4.109	4.880
2009-10-16 19:15	289.802	NaN	NaN	1.827	3.498	3.701	3.843	4.270	2009-10-16 19:15	289.802	NaN	NaN	4.102	4.115	4.135	4.854
2009-10-16 19:30	289.813	NaN	NaN	1.746	3.498	3.701	3.843	4.296	2009-10-16 19:30	289.813	NaN	NaN	4.102	4.141	4.135	4.880
2009-10-16 19:45	289.823	NaN	NaN	1.881	3.524	3.701	3.843	4.296	2009-10-16 19:45	289.823	NaN	NaN	4.076	4.141	4.135	4.880
2009-10-16 20:00	289.833	NaN	NaN	1.908	3.524	3.701	3.843	4.296	2009-10-16 20:00	289.833	NaN	NaN	4.024	4.141	4.162	4.880
2009-10-16 20:15	289.844	NaN	NaN	1.800	3.524	3.701	3.816	4.296	2009-10-16 20:15	289.844	NaN	NaN	3.998	4.141	4.162	4.880
2009-10-16 20:30	289.854	NaN	NaN	1.773	3.524	3.701	3.816	4.270	2009-10-16 20:30	289.854	NaN	NaN	3.945	4.141	4.162	4.854
2009-10-16 20:45	289.865	NaN	NaN	1.800	3.498	3.701	3.816	4.270	2009-10-16 20:45	289.865	NaN	NaN	3.893	4.141	4.162	4.854
2009-10-16 21:00	289.875	NaN	NaN	1.719	3.471	3.701	3.816	4.270	2009-10-16 21:00	289.875	NaN	NaN	3.893	4.141	4.135	4.854
2009-10-16 21:15	289.885	NaN	NaN	1.800	3.498	3.701	3.816	4.270	2009-10-16 21:15	289.885	NaN	NaN	3.841	4.141	4.135	4.828
2009-10-16 21:30	289.896	NaN	NaN	1.908	3.445	3.701	3.816	4.270	2009-10-16 21:30	289.896	NaN	NaN	3.814	4.141	4.162	4.854
2009-10-16 21:45	289.906	NaN	NaN	1.827	3.498	3.701	3.816	4.270	2009-10-16 21:45	289.906	NaN	NaN	3.762	4.141	4.162	4.854
2009-10-16 22:00	289.917	NaN	NaN	1.881	3.550	3.701	3.816	4.270	2009-10-16 22:00	289.917	NaN	NaN	3.709	4.141	4.162	4.854
2009-10-16 22:15	289.927	NaN	NaN	1.773	3.524	3.701	3.816	4.270	2009-10-16 22:15	289.927	NaN	NaN	3.657	4.141	4.214	4.880
2009-10-16 22:30	289.938	NaN	NaN	1.773	3.498	3.701	3.816	4.296	2009-10-16 22:30	289.938	NaN	NaN	3.604	4.141	4.214	4.880
2009-10-16 22:45	289.948	NaN	NaN	1.854	3.524	3.675	3.843	4.296	2009-10-16 22:45	289.948	NaN	NaN	3.604	4.141	4.214	4.906
2009-10-16 23:00	289.958	NaN	NaN	1.881	3.524	3.675	3.816	4.270	2009-10-16 23:00	289.958	NaN	NaN	3.604	4.141	4.188	4.880
2009-10-16 23:15	289.969	NaN	NaN	1.827	3.498	3.675	3.816	4.270	2009-10-16 23:15	289.969	NaN	NaN	3.578	4.115	4.214	4.854
2009-10-16 23:30	289.979	NaN	NaN	1.827	3.498	3.675	3.816	4.296	2009-10-16 23:30	289.979	NaN	NaN	3.630	4.089	4.214	4.828
2009-10-16 23:45	289.990	NaN	NaN	1.746	3.471	3.675	3.790	4.296	2009-10-16 23:45	289.990	NaN	NaN	3.578	4.089	4.240	4.828
2009-10-17 00:00	290.000	NaN	NaN	1.719	3.471	3.675	3.790	4.296	2009-10-17 00:00	290.000	NaN	NaN	3.551	4.063	4.214	4.828
2009-10-17 00:15	290.010	NaN	NaN	1.746	3.498	3.675	3.790	4.296	2009-10-17 00:15	290.010	NaN	NaN	3.551	4.115	4.214	4.854
2009-10-17 00:30	290.021	NaN	NaN	1.854	3.471	3.675	3.790	4.296	2009-10-17 00:30	290.021	NaN	NaN	3.578	4.089	4.214	4.854
2009-10-17 00:45	290.031	NaN	NaN	1.908	3.471	3.675	3.816	4.270	2009-10-17 00:45	290.031	NaN	NaN	3.604	4.089	4.214	4.854
2009-10-17 01:00	290.042	NaN	NaN	1.691	3.471	3.675	3.790	4.270	2009-10-17 01:00	290.042	NaN	NaN	3.630	4.115	4.188	4.880
2009-10-17 01:15	290.052	NaN	NaN	1.664	3.471	3.675	3.790	4.270	2009-10-17 01:15	290.052	NaN	NaN	3.683	4.115	4.188	4.906
2009-10-17 01:30	290.063	NaN	NaN	1.773	3.550	3.675	3.843	4.270	2009-10-17 01:30	290.063	NaN	NaN	3.683	4.089	4.162	4.880
2009-10-17 01:45	290.073	NaN	NaN	1.881	3.550	3.675	3.843	4.270	2009-10-17 01:45	290.073	NaN	NaN	3.630	4.115	4.188	4.880
2009-10-17 02:00	290.083	NaN	NaN	1.773	3.524	3.675	3.843	4.270	2009-10-17 02:00	290.083	NaN	NaN	3.683	4.089	4.162	4.906
2009-10-17 02:15	290.094	NaN	NaN	1.664	3.471	3.675	3.816	4.270	2009-10-17 02:15	290.094	NaN	NaN	3.709	4.089	4.188	4.906
2009-10-17 02:30	290.104	NaN	NaN	1.664	3.471	3.675	3.816	4.296	2009-10-17 02:30	290.104	NaN	NaN	3.762	4.089	4.188	4.828
2009-10-17 02:45	290.115	NaN	NaN	1.719	3.471	3.675	3.816	4.296	2009-10-17 02:45	290.115	NaN	NaN	3.762	4.089	4.188	4.854
2009-10-17 03:00	290.125	NaN	NaN	1.800	3.471	3.675	3.816	4.296	2009-10-17 03:00	290.125	NaN	NaN	3.788	4.037	4.188	4.880
2009-10-17 03:15	290.135	NaN	NaN	1.800	3.471	3.675	3.816	4.296	2009-10-17 03:15	290.135	NaN	NaN	3.814	4.037	4.188	4.880
2009-10-17 03:30	290.146	NaN	NaN	1.800	3.498	3.675	3.816	4.296	2009-10-17 03:30	290.146	NaN	NaN	3.841	4.011	4.188	4.880
2009-10-17 03:45	290.156	NaN	NaN	1.691	3.524	3.675	3.816	4.270	2009-10-17 03:45	290.156	NaN	NaN	3.867	4.011	4.188	4.880
2009-10-17 04:00	290.167	NaN	NaN	1.664	3.471	3.675	3.816	4.296	2009-10-17 04:00	290.167	NaN	NaN	3.893	3.985	4.188	4.880
2009-10-17 04:15	290.177	NaN	NaN	1.691	3.471	3.675	3.816	4.296	2009-10-17 04:15	290.177	NaN	NaN	3.893	3.958	4.188	4.880
2009-10-17 04:30	290.188	NaN	NaN	1.719	3.471	3.675	3.843	4.296	2009-10-17 04:30	290.188	NaN	NaN	3.893	3.958	4.188	4.880
2009-10-17 04:45	290.198	NaN	NaN	1.691	3.419	3.675	3.843	4.270	2009-10-17 04:45	290.198	NaN	NaN	3.893	3.958	4.188	4.854
2009-10-17 05:00	290.208	NaN	NaN	1.664	3.445	3.648	3.843	4.270	2009-10-17 05:00	290.208	NaN	NaN	3.893	3.958	4.188	4.854
2009-10-17 05:15	290.219	NaN	NaN	1.637	3.419	3.675	3.843	4.296	2009-10-17 05:15	290.219	NaN	NaN	3.919	3.985	4.188	4.880
2009-10-17 05:30	290.229	NaN	NaN	1.637	3.445	3.648	3.843	4.296	2009-10-17 05:30	290.229	NaN	NaN	3.919	3.985	4.188	4.880
2009-10-17 05:45	290.240	NaN	NaN	1.610	3.471	3.675	3.843	4.296	2009-10-17 05:45	290.240	NaN	NaN	3.945	3.985	4.188	4.880
2009-10-17 06:00	290.250	NaN	NaN	1.610	3.445	3.675	3.843	4.296	2009-10-17 06:00	290.250	NaN	NaN	3.945	3.985	4.188	4.906
2009-10-17 06:15	290.260	NaN	NaN	1.664	3.445	3.675	3.843	4.296	2009-10-17 06:15	290.260	NaN	NaN	3.945	3.985	4.188	4.906
2009-10-17 06:30	290.271	NaN	NaN	1.664	3.445	3.701	3.843	4.296	2009-10-17 06:30	290.271	NaN	NaN	3.945	3.985	4.188	4.906
2009-10-17 06:45	290.281	NaN	NaN	1.664	3.471	3.701	3.843	4.270	2009-10-17 06:45	290.281	NaN	NaN	3.972	3.985	4.214	4.906
2009-10-17 07:00	290.292	NaN	NaN	1.583	3.445	3.701	3.843	4.296	2009-10-17 07:00	290.292	NaN	NaN	3.945	3.985	4.214	4.906
2009-10-17 07:15	290.302	NaN	NaN	1.610	3.471	3.701	3.843	4.296	2009-10-17 07:15	290.302	NaN	NaN	3.945	4.011	4.214	4.906
2009-10-17 07:30	290.313	NaN	NaN	1.691	3.471	3.701	3.843	4.296	2009-10-17 07:30	290.313	NaN	NaN	3.945	4.011	4.188	4.906
2009-10-17 07:45	290.323	NaN	NaN	1.637	3.471	3.675	3.843	4.296	2009-10-17 07:45	290.323	NaN	NaN	3.972	4.011	4.188	4.906
2009-10-17 08:00	290.333	NaN	NaN	1.637	3.445	3.675	3.869	4.296	2009-10-17 08:00	290.333	NaN	NaN	3.972	4.037	4.188	4.880
2009-10-17 08:15	290.344	NaN	NaN	1.691	3.445	3.675	3.869	4.296	2009-10-17 08:15	290.344	NaN	NaN	3.972	4.011	4.188	4.880
2009-10-17 08:30	290.354	NaN	NaN	1.637	3.471	3.675	3.869	4.296	2009-10-17 08:30	290.354	NaN	NaN	3.972	4.011	4.188	4.854
2009-10-17 08:45	290.365	NaN	NaN	1.610	3.445	3.701	3.869	4.296	2009-10-17 08:45	290.365	NaN	NaN	3.972	4.011	4.214	4.854
2009-10-17 09:00	290.375	NaN	NaN	1.583	3.445	3.701	3.869	4.296	2009-10-17 09:00	290.375	NaN	NaN	3.998	4.011	4.162	4.854
2009-10-17 09:15	290.385	NaN	NaN	1.637	3.445	3.701	3.869	4.296	2009-10-17 09:15	290.385	NaN	NaN	3.998	4.037	4.188	4.854
2009-10-17 09:30	290.396	NaN	NaN	1.637	3.471	3.701	3.869	4.296	2009-10-17 09:30	290.396	NaN	NaN	4.024	4.037	4.214	4.880
2009-10-17 09:45	290.406	NaN	NaN	1.664	3.471	3.701	3.869	4.296	2009-10-17 09:45	290.406	NaN	NaN	4.024	4.063	4.188	4.880
2009-10-17 10:00	290.417	NaN	NaN	1.664	3.524	3.701	3.869	4.296	2009-10-17 10:00	290.417	NaN	NaN	4.076	4.089	4.214	4.932
2009-10-17 10:15	290.427	NaN	NaN	1.637	3.524	3.701	3.869	4.296	2009-10-17 10:15	290.427	NaN	NaN	4.102	4.115	4.214	4.932
2009-10-17 10:30	290.438	NaN	NaN	1.610	3.498	3.701	3.869	4.296	2009-10-17 10:30	290.438	NaN	NaN	4.050	4.089	4.188	4.932
2009-10-17 10:45	290.448	NaN	NaN	1.691	3.550	3.701	3.843	4.296	2009-10-17 10:45	290.448	NaN	NaN	4.050	4.115	4.240	4.932
2009-10-17 11:00	290.458	NaN	NaN	1.773	3.603	3.701	3.843	4.296	2009-10-17 11:00	290.458	NaN	NaN	4.050	4.141	4.266	4.932
