MH_Time	MH_DOY	MH_0.1_NaNm	MH_0.3_NaNm	MH_0.5_NaNm	MH_1.0_NaNm	MH_3.0_NaNm	MH_5.0_NaNm	MH_7NaNm	IH_Time	IH_DOY	IH_0.1_NaNm	IH_0.3_NaNm	IH_0.5_NaNm	IH_1.0_NaNm	IH_3.0_NaNm	IH_5.0_NaNm
2009-08-29NaN13:00	241.5	12.3	12.3	12.3	12.3	12.3	10.4	9.2	2009-08-29NaN13:00	241.5	12.6	12.7	12.7	12.7	12.6	12.7
2009-08-30NaN00:20	242.0	12.3	12.3	12.3	12.3				2009-08-30NaN00:20	242.0	12.6	12.6	12.6	12.7
2009-08-30NaN00:30	242.0	12.3	12.3	12.3	12.3				2009-08-30NaN00:30	242.0	12.6	12.6	12.6	12.6
2009-08-30NaN00:40	242.0	12.3	12.3	12.2	12.3				2009-08-30NaN00:40	242.0	12.6	12.6	12.6	12.6
2009-08-30NaN00:50	242.0	12.3	12.3	12.2	12.3				2009-08-30NaN00:50	242.0	12.6	12.6	12.6	12.6
2009-08-30NaN01:00	242.0	12.3	12.3	12.2	12.3	12.2	12.2	9.2	2009-08-30NaN01:00	242.0	12.6	12.6	12.6	12.6	12.6	12.6
2009-08-30NaN01:10	242.0	12.3	12.3	12.2	12.3				2009-08-30NaN01:10	242.0	12.6	12.6	12.6	12.6
2009-08-30NaN01:20	242.0	12.3	12.3	12.2	12.3				2009-08-30NaN01:20	242.0	12.6	12.6	12.6	12.6
2009-08-30NaN01:30	242.0	12.3	12.3	12.2	12.3				2009-08-30NaN01:30	242.0	12.6	12.6	12.6	12.6
2009-08-30NaN01:40	242.0	12.3	12.3	12.2	12.3				2009-08-30NaN01:40	242.0	12.6	12.6	12.6	12.6
2009-08-30NaN01:50	242.0	12.2	12.3	12.2	12.3				2009-08-30NaN01:50	242.0	12.6	12.6	12.6	12.6
2009-08-30NaN02:00	242.0	12.2	12.2	12.2	12.2	12.2	12.2	9.2	2009-08-30NaN02:00	242.0	12.6	12.6	12.6	12.6	12.6	12.6
2009-08-30NaN02:10	242.0	12.2	12.2	12.2	12.2				2009-08-30NaN02:10	242.0	12.6	12.6	12.6	12.6
2009-08-30NaN02:20	242.0	12.2	12.2	12.2	12.2				2009-08-30NaN02:20	242.0	12.6	12.6	12.6	12.6
2009-08-30NaN02:30	242.1	12.2	12.2	12.2	12.2				2009-08-30NaN02:30	242.1	12.6	12.6	12.6	12.6
2009-08-30NaN02:40	242.1	12.2	12.2	12.2	12.2				2009-08-30NaN02:40	242.1	12.5	12.6	12.6	12.6
2009-08-30NaN02:50	242.1	12.2	12.2	12.2	12.2				2009-08-30NaN02:50	242.1	12.5	12.6	12.6	12.6
2009-08-30NaN03:00	242.1	12.2	12.2	12.2	12.2	12.2	12.0	9.2	2009-08-30NaN03:00	242.1	12.5	12.6	12.6	12.6	12.6	12.6
2009-08-30NaN03:10	242.1	12.2	12.2	12.2	12.2				2009-08-30NaN03:10	242.1	12.5	12.6	12.6	12.6
2009-08-30NaN03:20	242.1	12.2	12.2	12.2	12.2				2009-08-30NaN03:20	242.1	12.5	12.6	12.6	12.6
2009-08-30NaN03:30	242.1	12.2	12.2	12.2	12.2				2009-08-30NaN03:30	242.1	12.5	12.5	12.6	12.6
2009-08-30NaN03:40	242.1	12.2	12.2	12.2	12.2				2009-08-30NaN03:40	242.1	12.5	12.5	12.5	12.6
2009-08-30NaN03:50	242.1	12.2	12.2	12.2	12.2				2009-08-30NaN03:50	242.1	12.5	12.5	12.5	12.6
2009-08-30NaN04:00	242.1	12.2	12.2	12.2	12.2	12.2	12.1	9.2	2009-08-30NaN04:00	242.1	12.5	12.5	12.5	12.5	12.5	12.5
2009-08-30NaN04:10	242.1	12.2	12.2	12.2	12.2				2009-08-30NaN04:10	242.1	12.5	12.5	12.5	12.5
2009-08-30NaN04:20	242.1	12.2	12.2	12.2	12.2				2009-08-30NaN04:20	242.1	12.5	12.5	12.5	12.5
2009-08-30NaN04:30	242.1	12.2	12.2	12.1	12.2				2009-08-30NaN04:30	242.1	12.5	12.5	12.5	12.5
2009-08-30NaN04:40	242.1	12.2	12.2	12.1	12.2				2009-08-30NaN04:40	242.1	12.5	12.5	12.5	12.5
2009-08-30NaN04:50	242.2	12.2	12.2	12.1	12.2				2009-08-30NaN04:50	242.2	12.5	12.5	12.5	12.5
2009-08-30NaN05:00	242.2	12.2	12.2	12.1	12.2	12.2	12.1	9.2	2009-08-30NaN05:00	242.2	12.5	12.5	12.5	12.5	12.5	12.5
2009-08-30NaN05:10	242.2	12.2	12.2	12.1	12.2				2009-08-30NaN05:10	242.2	12.5	12.5	12.5	12.5
2009-08-30NaN05:20	242.2	12.1	12.2	12.1	12.2				2009-08-30NaN05:20	242.2	12.5	12.5	12.5	12.5
2009-08-30NaN05:30	242.2	12.1	12.1	12.1	12.2				2009-08-30NaN05:30	242.2	12.5	12.5	12.5	12.5
2009-08-30NaN05:40	242.2	12.1	12.1	12.1	12.2				2009-08-30NaN05:40	242.2	12.5	12.5	12.5	12.5
2009-08-30NaN05:50	242.2	12.1	12.1	12.1	12.2				2009-08-30NaN05:50	242.2	12.5	12.5	12.5	12.5
2009-08-30NaN06:00	242.2	12.1	12.1	12.1	12.1	12.1	12.0	9.2	2009-08-30NaN06:00	242.2	12.5	12.4	12.5	12.5	12.5	12.5
2009-08-30NaN06:10	242.2	12.1	12.1	12.1	12.1				2009-08-30NaN06:10	242.2	12.4	12.4	12.5	12.5
2009-08-30NaN06:20	242.2	12.1	12.1	12.1	12.1				2009-08-30NaN06:20	242.2	12.5	12.4	12.4	12.5
2009-08-30NaN06:30	242.2	12.1	12.1	12.1	12.1				2009-08-30NaN06:30	242.2	12.4	12.4	12.5	12.5
2009-08-30NaN06:40	242.2	12.1	12.1	12.1	12.1				2009-08-30NaN06:40	242.2	12.4	12.4	12.4	12.4
2009-08-30NaN06:50	242.2	12.1	12.1	12.1	12.1				2009-08-30NaN06:50	242.2	12.4	12.4	12.4	12.4
2009-08-30NaN07:00	242.2	12.1	12.1	12.1	12.1	12.1	12.1	9.2	2009-08-30NaN07:00	242.2	12.4	12.4	12.4	12.4	12.4	12.4
2009-08-30NaN07:10	242.2	12.1	12.1	12.1	12.1				2009-08-30NaN07:10	242.2	12.4	12.4	12.4	12.4
2009-08-30NaN07:20	242.3	12.1	12.1	12.1	12.1				2009-08-30NaN07:20	242.3	12.4	12.4	12.4	12.4
2009-08-30NaN07:30	242.3	12.1	12.1	12.1	12.1				2009-08-30NaN07:30	242.3	12.4	12.4	12.4	12.4
2009-08-30NaN07:40	242.3	12.1	12.1	12.1	12.1				2009-08-30NaN07:40	242.3	12.4	12.4	12.4	12.4
2009-08-30NaN07:50	242.3	12.1	12.1	12.1	12.1				2009-08-30NaN07:50	242.3	12.4	12.4	12.4	12.4
2009-08-30NaN08:00	242.3	12.1	12.1	12.1	12.1	12.1	12.0	9.2	2009-08-30NaN08:00	242.3	12.4	12.4	12.4	12.4	12.4	12.4
2009-08-30NaN08:10	242.3	12.1	12.1	12.1	12.1				2009-08-30NaN08:10	242.3	12.4	12.4	12.4	12.4
2009-08-30NaN08:20	242.3	12.1	12.1	12.1	12.1				2009-08-30NaN08:20	242.3	12.4	12.4	12.4	12.4
2009-08-30NaN08:30	242.3	12.1	12.1	12.1	12.1				2009-08-30NaN08:30	242.3	12.4	12.4	12.4	12.4
2009-08-30NaN08:40	242.3	12.1	12.1	12.1	12.1				2009-08-30NaN08:40	242.3	12.4	12.4	12.4	12.4
2009-08-30NaN08:50	242.3	12.1	12.1	12.1	12.1				2009-08-30NaN08:50	242.3	12.4	12.4	12.4	12.4
2009-08-30NaN09:00	242.3	12.1	12.1	12.1	12.1	12.1	11.9	9.1	2009-08-30NaN09:00	242.3	12.4	12.4	12.4	12.4	12.4	12.4
2009-08-30NaN09:10	242.3	12.1	12.1	12.1	12.1				2009-08-30NaN09:10	242.3	12.4	12.4	12.4	12.4
2009-08-30NaN09:20	242.3	12.1	12.1	12.1	12.1				2009-08-30NaN09:20	242.3	12.4	12.4	12.4	12.4
2009-08-30NaN09:30	242.3	12.1	12.1	12.1	12.1				2009-08-30NaN09:30	242.3	12.4	12.4	12.4	12.4
2009-08-30NaN09:40	242.4	12.1	12.1	12.1	12.1				2009-08-30NaN09:40	242.4	12.4	12.4	12.4	12.4
2009-08-30NaN09:50	242.4	12.1	12.1	12.1	12.1				2009-08-30NaN09:50	242.4	12.4	12.4	12.4	12.4
2009-08-30NaN10:00	242.4	12.1	12.1	12.1	12.1	12.0	11.9	9.1	2009-08-30NaN10:00	242.4	12.4	12.4	12.4	12.4	12.4	12.4
2009-08-30NaN10:10	242.4	12.1	12.1	12.0	12.0				2009-08-30NaN10:10	242.4	12.4	12.4	12.4	12.4
2009-08-30NaN10:20	242.4	12.1	12.0	12.0	12.0				2009-08-30NaN10:20	242.4	12.4	12.4	12.4	12.4
2009-08-30NaN10:30	242.4	12.1	12.1	12.1	12.0				2009-08-30NaN10:30	242.4	12.4	12.4	12.4	12.4
2009-08-30NaN10:40	242.4	12.1	12.1	12.0	12.0				2009-08-30NaN10:40	242.4	12.4	12.4	12.4	12.4
2009-08-30NaN10:50	242.4	12.1	12.0	12.0	12.0				2009-08-30NaN10:50	242.4	12.4	12.4	12.4	12.4
2009-08-30NaN11:00	242.4	12.1	12.1	12.1	12.1	12.0	12.0	9.1	2009-08-30NaN11:00	242.4	12.4	12.4	12.4	12.4	12.4	12.4
2009-08-30NaN11:10	242.4	12.1	12.1	12.1	12.0				2009-08-30NaN11:10	242.4	12.4	12.4	12.4	12.4
2009-08-30NaN11:20	242.4	12.1	12.1	12.1	12.1				2009-08-30NaN11:20	242.4	12.4	12.4	12.4	12.4
2009-08-30NaN11:30	242.4	12.1	12.1	12.1	12.1				2009-08-30NaN11:30	242.4	12.4	12.4	12.4	12.4
2009-08-30NaN11:40	242.4	12.1	12.1	12.1	12.1				2009-08-30NaN11:40	242.4	12.4	12.4	12.4	12.4
2009-08-30NaN11:50	242.4	12.1	12.1	12.1	12.1				2009-08-30NaN11:50	242.4	12.4	12.4	12.4	12.4
2009-08-30NaN12:00	242.5	12.1	12.1	12.1	12.1	12.0	12.0	9.1	2009-08-30NaN12:00	242.5	12.4	12.4	12.4	12.4	12.4	12.4
2009-08-30NaN12:10	242.5	12.1	12.1	12.1	12.1				2009-08-30NaN12:10	242.5	12.4	12.4	12.4	12.4
2009-08-30NaN12:20	242.5	12.1	12.1	12.1	12.1				2009-08-30NaN12:20	242.5	12.4	12.4	12.4	12.4
2009-08-30NaN12:30	242.5	12.1	12.1	12.1	12.1				2009-08-30NaN12:30	242.5	12.4	12.4	12.4	12.4
2009-08-30NaN12:40	242.5	12.1	12.1	12.1	12.1				2009-08-30NaN12:40	242.5	12.4	12.4	12.4	12.4
2009-08-30NaN12:50	242.5	12.1	12.1	12.0	12.0				2009-08-30NaN12:50	242.5	12.4	12.4	12.4	12.4
2009-08-30NaN13:00	242.5	12.1	12.1	12.1	12.1	12.0	12.0	9.2	2009-08-30NaN13:00	242.5	12.4	12.4	12.4	12.4	12.4	12.4
2009-08-30NaN13:10	242.5	12.1	12.1	12.1	12.1				2009-08-30NaN13:10	242.5	12.4	12.4	12.4	12.4
2009-08-30NaN13:20	242.5	12.1	12.1	12.1	12.1				2009-08-30NaN13:20	242.5	12.4	12.4	12.4	12.4
2009-08-30NaN13:30	242.5	12.1	12.1	12.1	12.1				2009-08-30NaN13:30	242.5	12.4	12.4	12.4	12.4
2009-08-30NaN13:40	242.5	12.1	12.1	12.1	12.1				2009-08-30NaN13:40	242.5	12.4	12.4	12.4	12.4
2009-08-30NaN13:50	242.5	12.1	12.1	12.1	12.1				2009-08-30NaN13:50	242.5	12.4	12.4	12.4	12.4
2009-08-30NaN14:00	242.5	12.2	12.1	12.1	12.1	12.0	12.0	9.1	2009-08-30NaN14:00	242.5	12.5	12.5	12.4	12.5	12.4	12.4
2009-08-30NaN14:10	242.5	12.1	12.1	12.1	12.1				2009-08-30NaN14:10	242.5	12.4	12.4	12.4	12.4
2009-08-30NaN14:20	242.5	12.1	12.1	12.1	12.1				2009-08-30NaN14:20	242.5	12.4	12.4	12.4	12.4
2009-08-30NaN14:30	242.6	12.1	12.1	12.1	12.1				2009-08-30NaN14:30	242.6	12.4	12.4	12.4	12.4
2009-08-30NaN14:40	242.6	12.1	12.1	12.1	12.1				2009-08-30NaN14:40	242.6	12.4	12.4	12.4	12.4
2009-08-30NaN14:50	242.6	12.1	12.1	12.1	12.1				2009-08-30NaN14:50	242.6	12.4	12.4	12.4	12.4
2009-08-30NaN15:00	242.6	12.3	12.2	12.1	12.1	12.1	12.0	9.1	2009-08-30NaN15:00	242.6	12.5	12.5	12.4	12.5	12.4	12.4
2009-08-30NaN15:10	242.6	12.3	12.3	12.2	12.2				2009-08-30NaN15:10	242.6	12.5	12.6	12.5	12.5
2009-08-30NaN15:20	242.6	12.2	12.2	12.1	12.2				2009-08-30NaN15:20	242.6	12.5	12.5	12.5	12.5
2009-08-30NaN15:30	242.6	12.2	12.2	12.1	12.1				2009-08-30NaN15:30	242.6	12.5	12.5	12.5	12.5
2009-08-30NaN15:40	242.6	12.2	12.2	12.1	12.2				2009-08-30NaN15:40	242.6	12.5	12.5	12.5	12.5
2009-08-30NaN15:50	242.6	12.3	12.2	12.2	12.2				2009-08-30NaN15:50	242.6	12.6	12.6	12.5	12.6
2009-08-30NaN16:00	242.6	12.3	12.2	12.2	12.2	12.2	12.0	9.1	2009-08-30NaN16:00	242.6	12.6	12.6	12.6	12.6	12.5	12.5
2009-08-30NaN16:10	242.6	12.3	12.3	12.2	12.3				2009-08-30NaN16:10	242.6	12.6	12.7	12.6	12.6
2009-08-30NaN16:20	242.6	12.3	12.3	12.2	12.3				2009-08-30NaN16:20	242.6	12.6	12.7	12.6	12.6
2009-08-30NaN16:30	242.6	12.2	12.2	12.2	12.2				2009-08-30NaN16:30	242.6	12.5	12.6	12.6	12.6
2009-08-30NaN16:40	242.6	12.3	12.3	12.2	12.3				2009-08-30NaN16:40	242.6	12.6	12.6	12.6	12.6
2009-08-30NaN16:50	242.7	12.4	12.3	12.3	12.3				2009-08-30NaN16:50	242.7	12.6	12.7	12.6	12.6
2009-08-30NaN17:00	242.7	12.3	12.3	12.2	12.3	12.2	12.0	9.2	2009-08-30NaN17:00	242.7	12.6	12.6	12.6	12.6	12.5	12.5
2009-08-30NaN17:10	242.7	12.2	12.2	12.2	12.3				2009-08-30NaN17:10	242.7	12.5	12.6	12.6	12.6
2009-08-30NaN17:20	242.7	12.3	12.3	12.2	12.3				2009-08-30NaN17:20	242.7	12.6	12.6	12.6	12.6
2009-08-30NaN17:30	242.7	12.4	12.3	12.3	12.3				2009-08-30NaN17:30	242.7	12.6	12.6	12.6	12.6
2009-08-30NaN17:40	242.7	12.3	12.3	12.2	12.3				2009-08-30NaN17:40	242.7	12.5	12.6	12.6	12.6
2009-08-30NaN17:50	242.7	12.3	12.3	12.2	12.3				2009-08-30NaN17:50	242.7	12.5	12.5	12.5	12.6
2009-08-30NaN18:00	242.7	12.3	12.3	12.2	12.3	12.1	12.0	9.2	2009-08-30NaN18:00	242.7	12.5	12.6	12.5	12.6	12.5	12.5
2009-08-30NaN18:10	242.7	12.3	12.3	12.2	12.3				2009-08-30NaN18:10	242.7	12.5	12.6	12.5	12.6
2009-08-30NaN18:20	242.7	12.2	12.2	12.2	12.2				2009-08-30NaN18:20	242.7	12.5	12.5	12.5	12.5
2009-08-30NaN18:30	242.7	12.2	12.2	12.2	12.2				2009-08-30NaN18:30	242.7	12.5	12.5	12.5	12.5
2009-08-30NaN18:40	242.7	12.2	12.2	12.2	12.2				2009-08-30NaN18:40	242.7	12.5	12.5	12.5	12.5
2009-08-30NaN18:50	242.7	12.2	12.2	12.2	12.2				2009-08-30NaN18:50	242.7	12.5	12.5	12.5	12.5
2009-08-30NaN19:00	242.7	12.2	12.2	12.2	12.2	12.2	12.0	9.1	2009-08-30NaN19:00	242.7	12.5	12.5	12.5	12.5	12.5	12.5
2009-08-30NaN19:10	242.7	12.2	12.2	12.2	12.2				2009-08-30NaN19:10	242.7	12.5	12.5	12.5	12.5
2009-08-30NaN19:20	242.8	12.2	12.2	12.2	12.2				2009-08-30NaN19:20	242.8	12.5	12.5	12.5	12.5
2009-08-30NaN19:30	242.8	12.2	12.2	12.2	12.2				2009-08-30NaN19:30	242.8	12.5	12.5	12.5	12.5
2009-08-30NaN19:40	242.8	12.2	12.2	12.2	12.2				2009-08-30NaN19:40	242.8	12.5	12.5	12.5	12.5
2009-08-30NaN19:50	242.8	12.2	12.2	12.2	12.2				2009-08-30NaN19:50	242.8	12.5	12.5	12.5	12.5
2009-08-30NaN20:00	242.8	12.2	12.2	12.2	12.2	12.2	12.0	9.1	2009-08-30NaN20:00	242.8	12.5	12.5	12.5	12.5	12.5	12.5
2009-08-30NaN20:10	242.8	12.2	12.2	12.2	12.2				2009-08-30NaN20:10	242.8	12.5	12.5	12.5	12.5
2009-08-30NaN20:20	242.8	12.2	12.2	12.1	12.2				2009-08-30NaN20:20	242.8	12.5	12.5	12.5	12.5
2009-08-30NaN20:30	242.8	12.2	12.2	12.1	12.2				2009-08-30NaN20:30	242.8	12.5	12.5	12.5	12.5
2009-08-30NaN20:40	242.8	12.2	12.2	12.1	12.2				2009-08-30NaN20:40	242.8	12.5	12.4	12.5	12.5
2009-08-30NaN20:50	242.8	12.1	12.1	12.1	12.1				2009-08-30NaN20:50	242.8	12.5	12.4	12.5	12.5
2009-08-30NaN21:00	242.8	12.1	12.1	12.1	12.1	12.1	12.1	9.1	2009-08-30NaN21:00	242.8	12.5	12.4	12.5	12.5	12.4	12.4
2009-08-30NaN21:10	242.8	12.1	12.1	12.1	12.1				2009-08-30NaN21:10	242.8	12.4	12.4	12.4	12.4
2009-08-30NaN21:20	242.8	12.1	12.1	12.1	12.1				2009-08-30NaN21:20	242.8	12.4	12.4	12.4	12.4
